"材料品番","材料名","単位","ID"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","2277"
"4168492","BI ｷｭｳ ｺｳﾀｸｵｳ","KG","2278"
"623","BI ﾀﾞｲｷﾚｰﾄ GL3 (30%)","KG","2279"
"220532","LOR ﾛｰﾘｰ (ﾀﾞｲｽｳｶｸﾆﾝﾉｺﾄ)","EA","2280"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","2281"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","2282"
"882031","AG 6202(210KG)  *33*","KG","2283"
"3153088","PLURAFAC LF-403 (190KG)*41*","KG","2284"
"210349","ｿｶﾗﾝ CP12S(250KG) *41*","KG","2285"
"823982","GLDA-4NA LIQUID 47% (1250KG)","KG","2286"
"820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","KG","2287"
"210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","KG","2288"
"336701","BINT ｲｵﾝ交換水","KG","2289"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2290"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2291"
"987110","CTN ｽﾌﾟﾘﾝﾄﾘｽﾄｱﾗｰ 5LX3","EA","2292"
"911360","LBL ｽﾌﾟﾘﾝﾄﾘｽﾄｱﾗ- 5Lﾛｰﾙ","EA","2293"
"3413724","BI ﾐﾗｰｲﾒｰｼﾞ","KG","2294"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","2295"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","2296"
"911330","LBL ｽﾌﾟﾘﾝﾄｸﾞﾛｽ 18L BIB","EA","2297"
"5298889","BI ｽﾌﾟﾘﾝﾄｸﾞﾛｽ","KG","2298"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","2299"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","2300"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","2301"
"963330","FLM BIB 18Lﾊﾟﾜ-ｼｭﾘﾝｸ13280=20ﾎﾝ","EA","2302"
"3020103","OTH共通BIB用PPﾊﾞﾝﾄﾞ(ｱｵ)","EA","2303"
"911340","LBL ｽﾌﾟﾘﾝﾄﾀﾌ 18L BIB","EA","2304"
"2885586","CTN BIB 共通ｻｲﾄﾞﾋﾟｰｽ ﾛｺﾞ無","EA","2305"
"962170","POU共通BIBﾊﾞｯｸ+ﾌﾟﾙﾘﾝｸﾞｷｬｯﾌﾟ","EA","2306"
"984610","CTN BIB共通ﾗｯﾌﾟﾋﾟｰｽｶｯﾄﾃｰﾌﾟﾅｼ","EA","2307"
"5298900","BI ｽﾌﾟﾘﾝﾄﾀﾌ","KG","2308"
"409","BI ﾊﾟﾝｹﾚｰﾄ DS11a","KG","2309"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","2310"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","2311"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","2312"
"220563","LBL ﾊﾟﾝｹﾚｰﾄDS11A20KGﾛｰﾙ","EA","2313"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","2314"
"212","BI ﾀﾞｲｷﾚｰﾄML3","KG","2315"
"220532","LOR ﾛｰﾘｰ (ﾀﾞｲｽｳｶｸﾆﾝﾉｺﾄ)","EA","2316"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","2317"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","2318"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","2319"
"220559","LBL ﾀﾞｲｷﾚｰﾄML3 20KG ﾛｰﾙ","EA","2320"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","2321"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","2322"
"212","BI ﾀﾞｲｷﾚｰﾄML3","KG","2323"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","2324"
"210556","ｶﾊﾞｿﾞｰﾙ W7 M(10KG)","KG","2325"
"210557","■ｶﾊﾞﾏｯｸｽ W6 FOOD(25KG)","KG","2326"
"210558","■ｶﾊﾞﾏｯｸｽ W8 FOOD(20KG)","KG","2327"
"2912151","■ﾌﾟﾛﾋﾟﾚﾝｸﾞﾘｺｰﾙ(ﾛｰﾘｰ)(ｼｮｸﾃﾝ)","KG","2328"
"210270","ﾌﾟﾙﾛﾆｯｸ L-34(200KG) *32*","KG","2329"
"336700","WATER","KG","2330"
"3044543","ACTICIDE MB (20KG)","KG","2331"
"342506","SXS-Y (20KG)","KG","2332"
"823510","■ｴﾝｶｶﾙｼｳﾑ（ﾂﾌﾞ）(25KG)","KG","2333"
"820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","KG","2334"
"210409","CADENAX DM14-DN(950KG)諸星納","KG","2335"
"342378","WEYLCLEAN SAS 60(160KG) *23*","KG","2336"
"336701","BINT ｲｵﾝ交換水","KG","2337"
"823904","ｸﾚｽﾄｶﾞｰﾄﾞ414LAS(250KG) *36*","KG","2338"
"931600","BTL 20L ﾍﾝﾍﾟｲ ﾅﾁｭﾗﾙ","EA","2339"
"3045221","CAP KC60550(20L共用)","EA","2340"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","2341"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","2342"
"911020","LBL ELWｴｺｸﾘｰﾝ 20Lﾛｰﾙ","EA","2343"
"600136","BI TG ﾃｨｰﾎﾟｰﾙｸﾞﾘｰﾝ","KG","2344"
"5246544","LBL GSﾀﾊﾞｺｾﾝﾖｳｼｮｳｼｭｳ 5Lﾛｰﾙ","EA","2345"
"5246886","CTN ｸﾞｯﾄﾞｾﾝｽﾀﾊﾞｺｾﾝﾖｳｼｮｳｼｭｳ5LX3","EA","2346"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2347"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2348"
"2891054","BI ﾀﾊﾞｺｾﾝﾖｳｼｮｳｼｭｳｻﾞｲ","KG","2349"
"5246632","LBL ｸﾞﾗｽｸﾘｰﾝﾌﾟﾛN 5Lﾛｰﾙ","EA","2350"
"5246974","CTN ｸﾞﾗｽｸﾘｰﾝﾌﾟﾛ 5X3","EA","2351"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2352"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2353"
"3014846","BI ｸﾞﾗｽｸﾘﾝ ﾌﾟﾛ","KG","2354"
"945010","LBL ｸﾞﾘｰﾝﾌﾟﾗｽﾏﾙﾁｸﾘｰﾅｰ5L","EA","2355"
"5247002","CTN ｸﾞﾘｰﾝﾌﾟﾗｽﾏﾙﾁｸﾘｰﾅｰ5LX3(ｶｲﾊﾝ","EA","2356"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2357"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2358"
"4522359","BI ｸﾞﾘｰﾝﾌﾟﾗｽ ﾏﾙﾁｸﾘｰﾅｰ","KG","2359"
"5246704","LBL ｼﾞｭｼﾜｯｸｽｺｳｷｭｳﾀｲﾌﾟ 5Lﾛｰﾙ","EA","2360"
"5247061","CTN ｼﾞｭｼﾜｯｸｽｺｳｷｭｳﾀｲﾌﾟ 5X3","EA","2361"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2362"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2363"
"603620","BI ﾆｭｰｾﾝﾁｭﾘｱﾝ","KG","2364"
"5246771","LBL ｼﾞｭｼﾜｯｸｽﾖｳﾊｸﾘｻﾞｲ 5L ﾛｰﾙ","EA","2365"
"5247109","CTN ｼﾞｭｼﾜｯｸｽﾖｳﾊｸﾘｻﾞｲ 5X3","EA","2366"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2367"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2368"
"3163622","BI ｼﾞｭｼﾜｯｸｽﾖｳﾊｸﾘｻﾞｲ　N","KG","2369"
"3690799","BI ｼﾞｮｷﾝﾉﾃﾞｷﾙﾊﾞｽｸﾘｰﾅｰ","KG","2370"
"5246798","LBL ｼﾞｮｷﾝｶﾞﾃﾞｷﾙ ﾊﾞｽｸﾘｰﾅｰ 5Lﾛｰﾙ","EA","2371"
"5247117","CTN ｼﾞｮｷﾝｶﾞﾃﾞｷﾙﾊﾞｽｸﾘｰﾅｰ 5LX3","EA","2372"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2373"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2374"
"5246237","LBL ﾀﾞｽﾄｷｰﾊﾟｰ 5Lﾛｰﾙ","EA","2375"
"5246405","CTN ﾀﾞｽﾄｷｰﾊﾟｰ 5LX2","EA","2376"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2377"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2378"
"616110","BI ﾀﾞｽﾄ ｷｰﾊﾟｰ","KG","2379"
"5246801","LBL ﾁｭｳｾｲﾏﾙﾁｸﾘｰﾅｰ 5Lﾛｰﾙ","EA","2380"
"5247125","CTN ﾁｭｳｾｲﾏﾙﾁｸﾘｰﾅｰ 5LX3","EA","2381"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2382"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2383"
"604040","BI 中性ﾏﾙﾁｸﾘｰﾅｰ","KG","2384"
"5246245","LBL ﾃﾞｲﾘｸﾘｰﾅｰﾁｭｳｾｲ 5Lﾛｰﾙ","EA","2385"
"5246413","CTN ﾃﾞｲﾘｸﾘｰﾅｰﾁｭｳｾｲ 5LX2","EA","2386"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2387"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2388"
"3153002","BI ﾃﾞｲﾘｰｸﾘｰﾅｰﾁｭｳｾｲ","KG","2389"
"5246835","LBL ﾆｭｰｴﾎﾟｯｸｽ 5Lﾛｰﾙ","EA","2390"
"5247150","CTN ﾆｭｰｴﾎﾟｯｸｽ 5LX3","EA","2391"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2392"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2393"
"603620","BI ﾆｭｰｾﾝﾁｭﾘｱﾝ","KG","2394"
"5246843","LBL ﾆｭｰﾊﾞｽｼｬｲﾝ 5Lﾛ-ﾙ(ｶｲﾊﾝ)","EA","2395"
"5247168","CTN ﾆｭｰﾊﾞｽｼｬｲﾝ 5LX3 (ｶｲﾊﾝ)","EA","2396"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2397"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2398"
"604200","BI ﾊﾞｽｼｬｲﾝ","KG","2399"
"5246851","LBL ﾆｭｰｸｲｯｸﾒﾝﾃ 5Lﾛｰﾙ","EA","2400"
"5247184","CTN ﾆｭｰｸｲｯｸﾒﾝﾃ 5LX3","EA","2401"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2402"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2403"
"3108498","BI ﾆｭｰｸｲｯｸﾒﾝﾃ","KG","2404"
"5247221","LBL ﾉｳｼｭｸﾕｶﾖｳｾﾝｻﾞｲ N 5Lﾛｰﾙ","EA","2405"
"5247222","CTN ﾉｳｼｭｸﾕｶﾖｳｾﾝｻﾞｲ 5X3","EA","2406"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2407"
"932870","BTL JD 5L WEL ｸﾞﾘｰﾝ(G)","EA","2408"
"3512503","BI ★ﾆｭｰﾑﾘﾝﾌｫﾜｰﾄﾞ","KG","2409"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2410"
"5247256","LBL ｻﾞｵｰｸﾘｰﾝｶﾌﾟｾﾙNEO 5Lﾛｰﾙ","EA","2411"
"5247257","CTN ｻﾞｵｰｸﾘｰﾝｶﾌﾟｾﾙNEO 5LX3","EA","2412"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2413"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2414"
"4387599","BI ｸﾘｽﾀﾙﾌﾟﾛ","KG","2415"
"910420","LBL ﾌｧｲﾊﾞｰﾌﾚｯｼｭﾌﾟﾛ 5Lﾛｰﾙ","EA","2416"
"986070","CTN ﾌｧｲﾊﾞｰﾌﾚｯｼｭﾌﾟﾛ 5LX3","EA","2417"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2418"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2419"
"604390","BI ｶｰﾍﾟｹｱﾆｭｰｼｬﾝﾌﾟｰ","KG","2420"
"5247301","LBL ﾌﾟﾛﾏｯｸｽ 5Lﾛｰﾙ","EA","2421"
"5247302","CTN ﾌﾟﾛﾏｯｸｽ 5LX3","EA","2422"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2423"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2424"
"3413732","BI ﾌﾟﾛﾏｯｸｽ(ﾘﾌﾚｸﾀｰ)","KG","2425"
"5247328","LBL ﾑﾘﾝﾌｫﾜｰﾄﾞ 5Lﾛｰﾙ","EA","2426"
"5247329","CTN ﾑﾘﾝﾌｫﾜｰﾄﾞ 5LX3","EA","2427"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2428"
"932870","BTL JD 5L WEL ｸﾞﾘｰﾝ(G)","EA","2429"
"3512503","BI ★ﾆｭｰﾑﾘﾝﾌｫﾜｰﾄﾞ","KG","2430"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2431"
"5247344","LBL ﾕｶﾖｳｼﾞｭｼﾜｯｸｽ 5Lﾛｰﾙ","EA","2432"
"5237345","CTN ﾕｶﾖｳｼﾞｭｼﾜｯｸｽ 5X3","EA","2433"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2434"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2435"
"607090","BI ﾕｶﾖｳｼﾞﾕｼﾜﾂｸｽ","KG","2436"
"5247379","LBL ﾕｶﾖｳｾﾝｻﾞｲﾁｭｳｾｲﾀｲﾌﾟ 5Lﾛｰﾙ","EA","2437"
"5247380","CTN ﾕｶﾖｳｾﾝｻﾞｲﾁｭｳｾｲﾀｲﾌﾟ 5LX3","EA","2438"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2439"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2440"
"604020","BI ﾆｭｰﾄﾗﾌﾚｯｼｭ","KG","2441"
"5265534","BTL ﾄｲﾚﾉｼｮｳｼｭｳﾎﾞｳｼｭｳｻｲ 2L(N)","EA","2442"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2443"
"5265551","CTN ﾄｲﾚﾉｼｮｳｼｭｳﾎﾞｳｼｭｳｻｲ 2LX4","EA","2444"
"5343782","BI ﾄｲﾚﾉｼｮｳｼｭｳﾎﾞｳｼｭｳｻﾞｲ","KG","2445"
"5247629","LBL ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙ 5KGﾛ-ﾙ","EA","2446"
"5247630","CTN ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙ 5KGX3","EA","2447"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2448"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2449"
"5105792","BI ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙ","KG","2450"
"5247631","LBL ｽｰﾊﾟｰﾃｨｰﾎﾟｰﾙ 5KGﾛｰﾙ","EA","2451"
"5247632","CTN ｽｰﾊﾟｰﾃｨｰﾎﾟｰﾙ 5KGX3","EA","2452"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2453"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2454"
"600135","BI ★TK ｽｰﾊﾟｰﾃｨｰﾎﾟｰﾙ","KG","2455"
"5246261","LBL ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙC 5KGﾛｰﾙ","EA","2456"
"5246448","CTN ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙC 5KGX2","EA","2457"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2458"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2459"
"4599305","BI ﾃｨｰﾎﾟｰﾙﾌﾞﾙｰﾅﾁｭﾗﾙC","KG","2460"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2461"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2462"
"3665198","BI ﾃｨｰﾎﾟｰﾙｸﾘｱ","KG","2463"
"945220","LBL ﾃｨｰﾎﾟｰﾙｸﾘｱ 5KG ｶｲﾊﾝ","EA","2464"
"945230","CTN ﾃｨｰﾎﾟｰﾙｸﾘｱ 5KG ｶｲﾊﾝ","EA","2465"
"5246270","LBL ﾘﾝｽｱｯﾌﾟ 5Lﾛｰﾙ","EA","2466"
"5246456","CTN ﾘﾝｽｱｯﾌﾟ 5LX2","EA","2467"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2468"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2469"
"3178242","BI ｸﾘｽﾀﾙﾄﾞﾗｲ","KG","2470"
"614160","BI ★ｽﾄｱﾌﾞﾚｰｸｱｯﾌﾟS","KG","2471"
"5247636","LBL ｽﾄｱﾌﾞﾚｰｸｱｯﾌﾟS 5Lﾛｰﾙ","EA","2472"
"5247637","CTN ｽﾄｱﾌﾞﾚｰｸｱｯﾌﾟS 5LX3","EA","2473"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2474"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2475"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2476"
"5247640","LBL ｽﾄｱｶｯﾄﾊﾞｯｸ 5Lﾛｰﾙ","EA","2477"
"5274641","CTN ｽﾄｱｶｯﾄﾊﾞｯｸ 5LX3","EA","2478"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2479"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2480"
"626090","BI ★ｶｯﾄﾊﾞｯｸ","KG","2481"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2482"
"5247862","LBL ｽﾄｱｱﾙｺｰﾙｼﾞｮｷﾝｻﾞｲEX 5Lﾛｰﾙ","EA","2483"
"5247871","CTN ｽﾄｱｱﾙｺｰﾙｼﾞｮｷﾝｻﾞｲ 5LX3","EA","2484"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2485"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2486"
"612660","BI ★ｱﾙｺｰﾙ除菌剤EX","KG","2487"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2488"
"5247678","LBL ｶｯﾄﾊﾞｯｸ 5Lﾛｰﾙ","EA","2489"
"5247694","CTN ｶｯﾄﾊﾞｯｸ 5LX3","EA","2490"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2491"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2492"
"626090","BI ★ｶｯﾄﾊﾞｯｸ","KG","2493"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2494"
"5247547","LBL ｱﾌﾞﾗﾖｺﾞﾚﾖｳｾﾝｻﾞｲ 5KGﾛｰﾙ","EA","2495"
"5247563","CTN ｱﾌﾞﾗﾖｺﾞﾚﾖｳｾﾝｻﾞｲ 5KGX3","EA","2496"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2497"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2498"
"600134","BI ★ﾆｭｰﾚﾝｼﾞｸﾘｰﾅｰ ｱｵ","KG","2499"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2500"
"5247264","LBL ｸﾞﾘｽﾊﾞｽﾀｰ 5KGﾛｰﾙ","EA","2501"
"5247272","CTN ｸﾞﾘｽﾊﾞｽﾀｰ 5KGX3","EA","2502"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2503"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2504"
"614160","BI ★ｽﾄｱﾌﾞﾚｰｸｱｯﾌﾟS","KG","2505"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2506"
"5245998","BTL ｽﾁｰﾑｵｰﾌﾞﾝｸﾘｰﾅｰ 2KG(N)","EA","2507"
"5246093","CTN ｽﾁｰﾑｵｰﾌﾞﾝｸﾘｰﾅｰ 2KGX6","EA","2508"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2509"
"4564815","BI ｽﾁｰﾑｵｰﾌﾞﾝｸﾘｰﾅｰ","KG","2510"
"5247053","LBL ﾌﾟﾛｾﾝﾃﾉｳｼｭｸﾁｭｳｾｲｾﾝｻﾞｲ 5KG","EA","2511"
"5247133","CTNﾌﾟﾛｾﾝﾃﾉｳｼｭｸﾁｭｳｾｲｾﾝｻﾞｲ5KGX3","EA","2512"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2513"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2514"
"4519660","BI ★ｺﾝｸｴｺ","KG","2515"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2516"
"5246966","LBL ﾌﾟﾛｾﾝﾃｱﾌﾞﾗﾖｺﾞﾚｵﾄｼ 5KGﾛｰﾙ","EA","2517"
"5246991","CTN ﾌﾟﾛｾﾝﾃﾝｱﾌﾞﾗﾖｺﾞﾚｵﾄｼ 5KGX3","EA","2518"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2519"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2520"
"600134","BI ★ﾆｭｰﾚﾝｼﾞｸﾘｰﾅｰ ｱｵ","KG","2521"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2522"
"5246616","LBL ｱﾙｺｰﾙｼﾞｮｷﾝｻﾞｲEX 5Lﾛｰﾙ","EA","2523"
"5246691","CTN ｱﾙｺｰﾙｼﾞｮｷﾝｻﾞｲEX 5LX3","EA","2524"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2525"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2526"
"612660","BI ★ｱﾙｺｰﾙ除菌剤EX","KG","2527"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2528"
"4510008","BI ﾌｷﾝﾖｳｾﾝｻﾞｲ","KG","2529"
"5246561","LBL ﾌｷﾝﾖｳｾﾝｻﾞｲ 5Lﾛｰﾙ","EA","2530"
"5246587","CTN ﾌｷﾝﾖｳｾﾝｻﾞｲ 5LX3","EA","2531"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2532"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2533"
"5246000","BTL STｺﾝｸ 2L(N)","EA","2534"
"5246114","CTN STｺﾝｸ 2LX6","EA","2535"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2536"
"4559223","BI ST ｺﾝｸ","KG","2537"
"614160","BI ★ｽﾄｱﾌﾞﾚｰｸｱｯﾌﾟS","KG","2538"
"5246333","LBL ｵｿｳｼﾞﾎﾟｷｮｳﾘｮｸｱﾌﾞﾗﾖｺﾞﾚﾖｳ 5L","EA","2539"
"5246384","CTNｵｿｳｼﾞﾎﾝﾎﾟｷｮｳﾘｮｸｱﾌﾞﾗﾖｺﾞﾚ5LX3","EA","2540"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2541"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2542"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2543"
"5246229","LBL ﾁｭｳﾎﾞｳﾎｰﾙｸﾘｰﾅｰ 5Lﾛｰﾙ","EA","2544"
"5246894","CTN ﾁｭｳﾎﾞｳﾎｰﾙｸﾘｰﾅｰ 5LX3","EA","2545"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","2546"
"932860","BTL JD 5L WEL ﾅﾁｭﾗﾙ(N)","EA","2547"
"626090","BI ★ｶｯﾄﾊﾞｯｸ","KG","2548"
"900000","DRM 充填機液回収ﾄﾞﾗﾑ","EA","2549"
